unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,XGBoost,LightGBM,NBEATS,NHITS,chronos
hotel_28,2023-07-03,0.6083333333333333,0.008333333333333333,0.45785080226028074,0.22661964724055847,0.41674456,0.36218572041494634,0.34274957,0.523126,0.60546875
hotel_28,2023-07-04,0.6083333333333333,0.008333333333333333,0.45833833177651623,0.15960648371738273,0.45146912,0.3949768065081167,0.2781689,0.51834536,0.62890625
hotel_28,2023-07-05,0.6083333333333333,0.13333333333333333,0.46876029319256635,0.1515273842044042,0.43214595,0.39958221663794613,0.37884176,0.5977917,0.63671875
hotel_28,2023-07-06,0.6083333333333333,0.4166666666666667,0.4870731932971186,0.18719617204363614,0.39401516,0.4500756249941123,0.3938188,0.6908812,0.65234375
hotel_28,2023-07-07,0.6083333333333333,0.6083333333333333,0.4855707064349663,0.21617806804712825,0.4908913,0.5271335766118862,0.3673837,0.6524684,0.66796875
hotel_28,2023-07-08,0.6083333333333333,0.008333333333333333,0.45199125065461343,0.20598218606629887,0.4759824,0.577882807936471,0.30634853,0.60898125,0.66796875
hotel_28,2023-07-09,0.6083333333333333,0.008333333333333333,0.45545059670535654,0.19963726713529178,0.35758445,0.38048097605949327,0.2914082,0.55516243,0.66015625
hotel_28,2023-07-10,0.6083333333333333,0.008333333333333333,0.45785080226028074,0.19577076770013527,0.38962054,0.41210263380917483,0.2650446,0.59751874,0.66015625
hotel_28,2023-07-11,0.6083333333333333,0.008333333333333333,0.45833833177651623,0.1902587108587492,0.37990457,0.445283446508456,0.2635517,0.5599398,0.6640625
hotel_28,2023-07-12,0.6083333333333333,0.13333333333333333,0.46876029319256635,0.21254937342988725,0.36980096,0.4025792174155758,0.2655281,0.5567269,0.67578125
hotel_28,2023-07-13,0.6083333333333333,0.4166666666666667,0.4870731932971186,0.26771379612225427,0.39612004,0.43563724493210093,0.1624211,0.49349892,0.6875
hotel_28,2023-07-14,0.6083333333333333,0.6083333333333333,0.4855707064349663,0.305784491585419,0.47054696,0.5151362572726729,0.15524054,0.34654164,0.6875
hotel_28,2023-07-15,0.6083333333333333,0.008333333333333333,0.45199125065461343,0.27043225812483024,0.46485305,0.5368315096473701,0.16955093,0.34551886,0.68359375
hotel_28,2023-07-16,0.6083333333333333,0.008333333333333333,0.45545059670535654,0.24581591262315775,0.39357877,0.38841907187487035,0.15747249,0.3727044,0.6796875
